idade,renda_mensal,score_credito,dividas,tempo_emprego,tipo_residencia,historico_pagamento,idade_conta_bancaria,numero_cartoes_ativos,limite_cartao_anterior,regiao_residencia,possui_carro,possui_imovel,numero_dependentes,historico_criminal,ocupacao,educacao,gastos_mensais,tempo_residencia_atual,decisao*
26,10643,320,12052.431488647053,33,alugada,bom,10,0,25290.65112892635,rural,não,não,3,antecedentes,empresario,superior,5538.881330548461,1,não
58,5167,680,77455.87770382133,8,com_parente,regular,25,2,3042.7432414928844,rural,sim,sim,3,limpo,empregado,pos_graduacao,4338.2819465956745,35,sim
38,3163,796,9731.33329963366,37,própria,regular,24,1,21958.7034544091,rural,sim,não,2,antecedentes,empresario,fundamental,4849.624490379542,23,não
45,2069,438,38475.63124999291,7,com_parente,regular,7,0,1722.7107027244717,rural,sim,sim,2,antecedentes,autonomo,superior,6593.6782450242235,23,sim
65,9529,378,84475.84807289841,25,alugada,bom,23,0,47020.34730617039,urbana,não,sim,5,limpo,empresario,superior,2653.7865968639117,36,não
56,6566,713,67609.6065284821,14,com_parente,ruim,1,1,20355.877776821882,urbana,sim,sim,1,limpo,empresario,fundamental,8547.194442605949,33,sim
47,5582,384,89270.4155080845,27,própria,ruim,25,0,10065.7397826756,urbana,não,não,4,limpo,empresario,medio,8539.330500036442,27,não
32,7285,341,47566.36091947069,22,com_parente,regular,6,0,28561.19354681773,rural,sim,não,0,antecedentes,autonomo,fundamental,6877.400958006578,23,não
31,14797,512,23012.948160662872,10,alugada,bom,30,0,31007.49740690303,rural,não,sim,1,antecedentes,autonomo,fundamental,919.1900952333611,22,não
37,9955,576,59806.45392545617,18,com_parente,ruim,6,1,16363.056809875614,urbana,não,não,0,limpo,desempregado,medio,8630.022883870224,21,sim
57,17250,431,26945.354380561825,32,com_parente,bom,5,5,11017.884940104657,urbana,sim,não,3,limpo,empresario,superior,6408.159108486208,11,não
47,17177,385,93198.63643911306,30,com_parente,bom,10,5,46743.970239269205,urbana,sim,não,5,limpo,autonomo,medio,7166.835449077423,31,sim
22,2927,662,33823.686889430384,0,com_parente,bom,18,1,5885.272955789638,urbana,não,sim,5,antecedentes,empresario,pos_graduacao,4841.677641120809,28,sim
54,13502,535,80730.98058165562,39,própria,regular,15,2,44552.505841825616,rural,sim,não,2,limpo,empregado,superior,2265.567068888478,38,sim
24,4447,367,19729.51095608495,20,com_parente,bom,5,0,21442.67682228771,urbana,não,não,1,limpo,empresario,fundamental,1532.8091789686882,4,não
47,10477,713,32655.11910561164,13,alugada,bom,27,4,19018.781024174943,urbana,sim,não,5,antecedentes,empresario,medio,3463.490216226218,24,não
40,4494,498,34553.02302675071,29,própria,bom,14,3,39067.92589114817,urbana,não,não,5,limpo,desempregado,medio,2767.2544841410977,4,não
34,11407,785,4070.2465928352694,28,própria,bom,17,2,40931.76921676172,urbana,sim,não,3,limpo,empregado,fundamental,8428.501014181205,39,não
38,8712,657,33854.8116845249,18,alugada,regular,22,5,15223.515823216027,rural,sim,não,0,limpo,empresario,medio,9540.474854769824,8,sim
21,13282,683,93375.81871352601,27,alugada,regular,6,5,41697.28082659252,rural,não,não,2,antecedentes,desempregado,fundamental,7665.955689122057,27,sim
69,11501,571,4532.720648415089,30,própria,ruim,3,0,12802.710369218115,rural,não,sim,3,antecedentes,autonomo,superior,3098.7235628297713,17,não
42,15518,745,27020.9333432346,24,alugada,regular,29,4,15867.453318065469,urbana,sim,sim,4,antecedentes,empresario,superior,2840.5804041582383,4,não
55,19647,849,21022.19993313832,3,própria,bom,12,2,42721.75955112985,rural,sim,sim,1,limpo,empresario,pos_graduacao,1776.8961977280615,19,sim
20,19598,504,93118.56995415872,31,própria,ruim,3,2,1022.7529230587215,urbana,não,sim,4,limpo,empresario,medio,5425.671965778465,23,sim
59,6935,831,16092.413996120513,26,alugada,ruim,30,3,16532.07720770806,rural,sim,não,0,antecedentes,desempregado,superior,8166.056044979593,4,sim
25,13094,778,50926.57378080244,37,alugada,ruim,26,5,16020.139487356948,rural,sim,sim,2,antecedentes,empregado,medio,2791.940200937601,20,não
20,19982,399,25840.244924376155,21,própria,bom,19,1,13534.838957431703,rural,não,sim,1,antecedentes,empregado,pos_graduacao,8925.52223470437,28,não
25,11965,367,6345.392830439422,18,com_parente,regular,10,1,22984.713311823096,rural,sim,não,1,limpo,autonomo,superior,2809.6196880661673,14,sim
23,12455,485,13587.180371985707,13,com_parente,bom,24,3,1379.8682673198657,urbana,não,sim,0,antecedentes,empregado,pos_graduacao,9159.484153661853,16,não
37,14664,539,37497.17135046845,40,com_parente,regular,1,5,42666.675705500005,rural,não,não,0,antecedentes,desempregado,superior,5046.117972660523,0,não
18,2062,805,12694.523776601463,4,própria,ruim,19,2,38027.93691423352,urbana,não,sim,5,antecedentes,desempregado,pos_graduacao,6473.296103924817,31,sim
75,18788,559,87824.00580896939,12,com_parente,ruim,15,2,8830.295290821949,rural,sim,sim,1,limpo,empresario,medio,3812.6258779435066,40,sim
39,19748,581,11921.014927316854,9,alugada,bom,12,3,45497.291481500695,rural,não,sim,3,antecedentes,autonomo,pos_graduacao,549.4935560086171,16,não
27,15099,428,23788.014009574777,4,com_parente,ruim,2,1,5665.119656621996,urbana,sim,não,2,antecedentes,empregado,superior,3183.8326341109832,31,sim
71,19566,524,47271.41286801231,15,alugada,regular,21,1,12461.306522521483,rural,não,sim,4,limpo,autonomo,superior,2810.9736402214444,33,não
51,12937,778,81738.2492728947,24,alugada,bom,1,4,23084.92993720925,rural,não,sim,5,limpo,autonomo,medio,4889.66306288261,20,não
53,12150,506,58819.363884848186,23,com_parente,regular,20,2,13665.631667439398,rural,não,sim,0,limpo,autonomo,superior,1722.2601857588709,22,não
46,11049,741,31860.77098562875,39,própria,regular,28,0,23075.679252461206,urbana,sim,não,0,limpo,desempregado,fundamental,3094.5248088933727,6,sim
42,1548,799,7450.105617172476,39,com_parente,ruim,25,0,1171.0932843331848,rural,não,não,0,limpo,empregado,pos_graduacao,4136.107879643332,22,não
44,8103,619,22929.882059811847,6,alugada,bom,17,4,29544.881830807084,urbana,sim,não,2,limpo,desempregado,superior,3932.3830842455277,19,não
48,4448,541,62572.92909588812,6,com_parente,bom,5,2,19469.156368717762,urbana,não,sim,3,antecedentes,desempregado,superior,1530.0968917840169,6,sim
29,14802,801,34688.470263221934,17,com_parente,regular,6,5,2505.380060808685,rural,não,sim,5,antecedentes,desempregado,medio,4732.62447427931,25,não
18,8490,497,72465.45841688718,3,alugada,ruim,11,2,45372.20757710893,rural,sim,não,2,limpo,empregado,fundamental,6269.543089196957,34,sim
38,9172,436,47563.62079688258,22,própria,bom,21,1,6327.585100808894,urbana,sim,não,5,antecedentes,desempregado,pos_graduacao,2905.026127101544,7,sim
28,19289,790,8719.686892921163,6,alugada,ruim,20,2,26025.517863166566,rural,não,não,1,antecedentes,desempregado,medio,3485.705555044149,24,sim
33,5844,619,67646.41061698171,12,alugada,regular,17,0,18540.476165608627,rural,não,não,3,limpo,autonomo,pos_graduacao,5059.880463521113,16,sim
30,5649,793,26318.34383146785,26,própria,regular,8,2,46015.324418851975,rural,sim,não,2,antecedentes,empresario,superior,2640.092818353599,31,sim
63,8902,420,20489.739952053387,3,alugada,ruim,3,5,18059.15561495049,urbana,não,não,3,antecedentes,desempregado,pos_graduacao,5328.679845943834,32,não
58,6869,497,99854.6083070305,6,alugada,ruim,15,1,33811.39483222689,urbana,sim,não,2,limpo,empregado,medio,9838.08338437606,1,sim
65,19419,788,45779.59018600037,22,própria,regular,16,2,48680.37669192612,rural,não,sim,5,antecedentes,desempregado,superior,4368.123198938053,25,não
67,2535,733,42224.223751846344,35,alugada,bom,28,5,25924.1852213954,urbana,sim,sim,2,limpo,autonomo,superior,6252.885689731804,20,sim
31,19699,733,26227.189061961886,0,alugada,bom,7,5,13849.373707652494,rural,não,sim,3,limpo,empregado,superior,5730.238609972433,14,não
49,15298,561,41425.24688782555,1,alugada,bom,17,0,47298.790346251924,rural,não,sim,2,antecedentes,empresario,fundamental,8746.304673986222,2,não
43,7089,328,12091.889926466958,30,alugada,bom,10,4,6150.66940603315,rural,não,sim,3,limpo,empresario,superior,4725.73419222172,13,não
31,12156,707,4478.460744948998,39,própria,bom,7,4,20514.766052988292,urbana,não,não,5,limpo,autonomo,medio,3075.131093783198,10,sim
47,9027,795,87019.51284339941,17,própria,regular,20,0,42477.07149127852,rural,sim,não,5,antecedentes,empregado,medio,6267.620152299204,17,sim
21,8132,657,34828.184481186705,19,com_parente,ruim,29,5,10958.115290370259,urbana,sim,não,1,antecedentes,empregado,medio,6638.185930114084,12,sim
41,16099,330,18016.38528583751,27,com_parente,bom,1,1,4436.581507916116,rural,não,sim,4,antecedentes,empregado,pos_graduacao,9078.540406926888,2,sim
44,2914,311,49160.941923738654,21,própria,bom,8,2,35449.03171663462,rural,sim,não,3,limpo,autonomo,fundamental,6957.888937440358,32,sim
29,16752,769,10204.481458049231,20,com_parente,regular,23,1,33617.62125836643,rural,sim,não,5,limpo,autonomo,superior,6737.979468559616,0,não
44,9301,564,57264.960114688656,36,alugada,regular,17,0,10888.848211883578,urbana,não,sim,2,antecedentes,autonomo,fundamental,1499.048826745105,12,não
34,17256,716,22727.782439572995,22,alugada,regular,12,5,41546.37852154576,urbana,não,não,0,antecedentes,empresario,superior,8079.383387522676,35,sim
34,14771,447,24942.4261499969,39,alugada,bom,27,3,8501.2233017515,urbana,não,não,4,antecedentes,autonomo,pos_graduacao,3618.0414178010215,27,não
65,4061,615,17821.293914342783,5,com_parente,regular,26,0,42946.84850217948,urbana,não,não,4,antecedentes,empregado,medio,1428.9605547140295,7,sim
53,17656,465,61246.083471924176,12,com_parente,ruim,22,1,41477.89357808342,rural,não,não,2,antecedentes,autonomo,superior,9658.294220092996,39,sim
63,17569,607,92513.1701850965,25,alugada,regular,25,2,9889.543810634159,rural,sim,não,0,limpo,empregado,medio,4610.1501376169035,26,não
33,15119,569,33247.300117134306,35,alugada,ruim,29,2,49112.42850772753,urbana,sim,sim,0,limpo,autonomo,medio,674.0501363186784,14,não
18,12745,734,2191.5892589332907,3,com_parente,regular,14,5,11395.502325446887,rural,não,não,5,limpo,empresario,fundamental,9935.786796391998,5,não
34,13560,637,46946.16149466661,3,com_parente,regular,12,0,28008.71731217596,urbana,não,não,3,limpo,desempregado,medio,2954.7872093642113,24,sim
27,13207,838,87571.96980229251,35,com_parente,regular,8,0,15140.502266953288,rural,sim,sim,0,limpo,autonomo,fundamental,1685.8761189214397,8,não
59,19922,574,20251.04816639559,7,própria,ruim,12,2,11918.291850469655,urbana,sim,não,1,limpo,empregado,superior,9514.507762306917,0,não
36,4639,327,96148.11563890192,35,alugada,ruim,24,0,44823.95209406871,rural,sim,não,3,antecedentes,autonomo,superior,9269.729470693124,10,não
39,14245,601,17474.453427505498,29,com_parente,regular,5,4,35645.53576633125,rural,sim,não,1,antecedentes,autonomo,superior,5434.476447782497,19,não
74,15833,728,41795.796451820075,15,com_parente,regular,12,0,37721.55991781195,urbana,não,não,4,antecedentes,desempregado,pos_graduacao,2744.6138223686835,11,não
19,6364,423,30930.433915005462,39,própria,regular,14,3,35566.24122526819,rural,sim,não,1,antecedentes,autonomo,medio,9900.621826263034,39,não
36,3782,582,15467.286904006527,13,alugada,ruim,10,2,9400.350174152161,rural,sim,não,2,antecedentes,desempregado,fundamental,9068.152721544813,25,sim
22,14854,686,70604.39026422138,40,alugada,regular,5,1,32843.65461021763,rural,sim,não,4,antecedentes,desempregado,pos_graduacao,5075.490093170332,3,sim
60,17599,347,18876.99094985478,34,alugada,ruim,21,2,1600.444663851229,rural,não,não,5,limpo,empregado,superior,5821.638008034541,32,não
43,1268,623,48543.75764472,40,própria,regular,6,1,30115.731678349992,rural,sim,sim,1,limpo,empresario,fundamental,7480.0864662577205,34,sim
67,10447,553,14036.415156481253,6,alugada,ruim,2,4,47872.19203717993,urbana,não,não,3,antecedentes,desempregado,medio,8889.451578660937,11,não
70,3981,547,42230.96399194659,31,alugada,ruim,1,3,16098.060641770078,urbana,sim,sim,4,antecedentes,empresario,fundamental,1436.6573849580145,4,sim
59,3598,719,44556.771826831864,28,com_parente,ruim,26,0,30861.639225737137,urbana,sim,não,0,limpo,empregado,fundamental,8916.165576724916,18,sim
18,16619,390,54951.008931212295,40,própria,regular,12,3,2444.7591251773874,urbana,sim,sim,1,antecedentes,empresario,superior,1182.8073442537425,10,não
46,4596,572,77099.73352034949,18,própria,bom,12,3,46896.64714861216,urbana,não,sim,5,antecedentes,empregado,superior,2434.3289582838634,38,sim
74,7373,592,86812.61686882531,18,própria,bom,0,2,46038.01543956535,urbana,sim,não,1,antecedentes,empregado,medio,953.1461867439135,33,não
45,5468,694,27671.06126888127,24,alugada,regular,16,5,19963.70641484373,urbana,não,não,3,antecedentes,empresario,medio,2242.191034063918,14,sim
63,19172,388,56467.77640383968,28,alugada,ruim,16,0,24327.99732784875,rural,não,sim,0,limpo,empregado,superior,5882.507638527697,0,não
31,11954,650,17872.516255868253,39,alugada,ruim,17,3,40932.056031650354,urbana,não,não,4,antecedentes,desempregado,pos_graduacao,5596.917159965437,12,sim
51,18773,717,64903.22752012318,14,própria,ruim,15,2,37054.34698627473,urbana,sim,não,4,antecedentes,empresario,superior,6355.294486467581,24,sim
27,17657,420,50653.773975868746,20,própria,regular,18,4,39229.22307350598,urbana,não,não,3,antecedentes,desempregado,fundamental,7541.848712531117,33,sim
42,4455,697,58581.265899661004,33,alugada,bom,18,0,13839.864682467994,rural,sim,sim,2,antecedentes,empresario,superior,6098.819479373631,26,não
74,8327,434,79658.23037542662,4,própria,regular,18,0,7481.861819537733,rural,não,sim,2,antecedentes,desempregado,pos_graduacao,7545.932380652052,39,sim
46,1640,726,47880.07755341599,9,com_parente,ruim,10,3,27973.726889720176,rural,sim,não,2,antecedentes,empregado,pos_graduacao,2263.822855700478,18,sim
64,15467,791,98003.11087841957,20,com_parente,ruim,11,1,33319.12851067666,rural,não,não,1,limpo,empregado,fundamental,9127.863057967294,23,não
58,19498,383,58556.36071079394,4,com_parente,bom,11,2,48244.389495541276,rural,não,sim,5,limpo,autonomo,superior,4889.534345848742,17,não
70,14917,850,11869.815912786196,10,com_parente,regular,26,3,5382.455414993198,urbana,sim,não,2,antecedentes,empresario,medio,6152.253386568497,4,não
21,1502,365,37821.523534917236,16,alugada,ruim,21,2,24027.369342133272,urbana,sim,não,3,limpo,autonomo,fundamental,4652.067831163092,30,não
24,1648,637,52594.52340226124,39,com_parente,ruim,8,1,25647.736329673655,rural,não,não,4,antecedentes,empresario,pos_graduacao,5749.704863119476,11,sim
34,4915,746,77820.25470070473,4,alugada,ruim,27,4,1704.7762167776277,urbana,não,sim,2,antecedentes,empresario,superior,1221.4708119153497,14,não
57,12356,674,70918.84864687361,27,com_parente,regular,2,2,48541.10079290914,urbana,sim,não,1,limpo,empregado,superior,3162.6685636896204,0,sim
56,12321,324,50991.063989688046,11,própria,bom,13,1,2920.035543838941,rural,sim,sim,1,limpo,empregado,pos_graduacao,1826.6768604993142,2,não
64,16639,831,83407.93800555635,5,alugada,bom,14,1,34938.66402621867,rural,não,sim,5,limpo,desempregado,medio,5156.00899581994,2,não
45,8328,484,62056.23725453374,19,com_parente,ruim,16,2,23084.304071944804,rural,sim,não,2,limpo,empregado,fundamental,2318.0942147381006,37,não
75,2665,747,39555.989801454874,13,própria,bom,26,0,17508.296978803046,rural,não,não,3,limpo,autonomo,medio,7247.604431251901,5,sim
39,5418,730,38935.389780649566,38,com_parente,regular,21,1,18888.31600158734,rural,sim,não,4,limpo,desempregado,superior,7641.914307003277,1,não
40,15995,338,24558.612117780565,26,alugada,ruim,7,0,26023.22483400158,rural,sim,não,0,antecedentes,empregado,medio,9567.752846069898,10,não
69,3525,360,75207.00081649839,3,própria,regular,2,3,17537.35568888188,rural,sim,sim,2,antecedentes,autonomo,fundamental,5027.317190978713,31,não
45,17885,643,7826.895904395104,30,alugada,regular,0,2,8535.251956645767,urbana,sim,não,0,antecedentes,empregado,superior,7966.436255818127,34,não
27,5166,557,73428.1521934496,29,com_parente,regular,13,0,13380.307442359383,rural,não,sim,4,limpo,empregado,superior,1412.887201577974,25,não
66,9586,801,14829.053741522946,35,alugada,regular,12,3,31397.11056915501,rural,não,sim,2,limpo,desempregado,pos_graduacao,910.267801826632,38,não
59,18937,486,65136.64126168457,13,própria,ruim,20,2,25836.770799579517,rural,sim,sim,0,antecedentes,desempregado,medio,5825.486150684771,27,não
48,6535,526,23774.328949036273,6,com_parente,bom,9,4,10717.74762095621,urbana,não,não,1,limpo,autonomo,medio,4982.9765931361235,37,sim
62,1937,740,14933.907929773293,11,com_parente,regular,4,4,11643.965098332399,urbana,sim,não,2,antecedentes,autonomo,pos_graduacao,9283.408494385867,16,sim
55,18408,488,47429.28624744438,30,própria,regular,0,1,48625.32492094979,urbana,sim,não,3,antecedentes,autonomo,pos_graduacao,9567.597717110744,30,não
42,9862,809,72874.10374876838,21,alugada,regular,6,4,38592.594838494726,rural,sim,sim,4,antecedentes,empregado,medio,8262.879409588306,14,não
37,18983,336,26770.17054461348,39,alugada,bom,17,2,9383.856523649034,rural,não,sim,5,limpo,autonomo,superior,8080.032366899168,22,não
59,17144,662,54323.17893083384,23,com_parente,ruim,22,2,48268.643721156455,rural,não,não,4,antecedentes,empresario,medio,5094.260275004143,36,não
44,15931,333,33606.19617756266,30,alugada,ruim,24,5,44737.22687230159,urbana,não,sim,4,antecedentes,autonomo,medio,1770.0796262998463,16,não
50,6155,809,87028.55440642688,36,própria,ruim,16,3,46985.681451805685,urbana,sim,não,2,antecedentes,desempregado,medio,5551.858598920805,2,não
52,7791,673,54587.25465363471,15,com_parente,bom,22,3,22045.754823574553,urbana,não,não,0,antecedentes,empregado,superior,2241.8577519556975,7,não
62,14577,312,90337.80677851835,3,alugada,bom,26,3,11255.343816621506,rural,sim,não,3,limpo,autonomo,pos_graduacao,9211.104671396946,5,não
42,1245,792,62951.96282041672,34,com_parente,bom,13,0,32747.88406987576,rural,sim,sim,0,antecedentes,empregado,pos_graduacao,4627.830529331595,11,não
22,9217,750,4417.308506474382,29,com_parente,ruim,2,2,7157.01010249632,urbana,sim,não,3,antecedentes,desempregado,pos_graduacao,1854.3576274055038,13,sim
39,4251,706,60025.157670245666,6,alugada,bom,14,4,19934.54157716228,rural,sim,sim,4,limpo,empresario,fundamental,7805.972191963231,8,sim
58,9928,338,58468.79464311221,33,alugada,regular,10,2,47213.65609508785,rural,não,sim,2,limpo,empregado,superior,4592.199056774237,37,não
71,17126,436,20239.419581398997,9,alugada,bom,6,3,40748.708974758025,rural,sim,sim,1,antecedentes,desempregado,pos_graduacao,9569.895128349637,18,não
35,5034,716,20458.09943843626,38,com_parente,ruim,29,2,19571.688554610086,rural,sim,sim,0,antecedentes,desempregado,superior,4415.440214160601,2,sim
26,15781,461,78152.65889899372,2,própria,bom,23,4,19460.13350636051,urbana,não,não,5,limpo,empregado,pos_graduacao,8622.722878024852,38,sim
55,10081,736,98881.19192453571,39,própria,ruim,19,0,49314.88879489356,urbana,sim,sim,3,limpo,empresario,pos_graduacao,7076.243367162755,22,não
52,12522,503,37296.46172977428,39,própria,bom,1,1,26056.903250460564,urbana,não,não,4,antecedentes,desempregado,fundamental,8477.25829930944,5,sim
44,9587,350,94652.76351749484,5,com_parente,regular,29,3,5529.466895633415,urbana,não,sim,5,antecedentes,empresario,medio,6458.168545332345,19,não
30,9193,643,50908.22925820954,10,própria,bom,8,2,39458.91254148307,rural,sim,sim,3,antecedentes,empregado,fundamental,1169.5452237054578,22,não
44,15329,422,52938.82271406478,25,própria,bom,1,0,21787.475179210174,urbana,sim,não,4,antecedentes,empregado,medio,6836.800064434753,7,sim
59,5103,754,53125.314364129015,3,alugada,regular,1,3,44086.2665498375,urbana,sim,não,2,antecedentes,empregado,fundamental,733.6731014002345,12,não
59,14875,365,99133.67963913818,29,com_parente,regular,11,1,20883.427596193753,rural,não,não,5,antecedentes,autonomo,pos_graduacao,5294.763995099468,19,sim
75,14821,826,77643.3517660125,26,própria,bom,18,4,23720.808498966748,urbana,não,não,0,limpo,autonomo,medio,3228.0521578377634,18,sim
63,5803,832,86640.61461325339,27,própria,bom,18,0,47142.41299262202,urbana,sim,não,3,limpo,desempregado,medio,1002.1437999622503,1,sim
66,12199,624,74878.47772681178,35,com_parente,ruim,9,1,39371.86411287235,rural,sim,não,2,antecedentes,autonomo,medio,5977.159168265311,26,sim
37,7766,515,12500.334030289883,28,alugada,ruim,18,0,41657.7673026537,rural,sim,sim,5,limpo,empregado,superior,3453.109696463245,13,sim
58,5436,647,71319.20642137375,6,própria,ruim,5,4,23980.070569441665,urbana,sim,não,4,limpo,desempregado,superior,7250.294463984836,22,não
57,5026,377,75946.72480093055,13,com_parente,regular,25,3,39616.02615214269,rural,não,sim,2,limpo,empresario,medio,1996.637080530428,25,sim
68,10891,366,22374.843807844725,21,com_parente,ruim,26,2,24982.293720415546,rural,sim,não,3,limpo,autonomo,pos_graduacao,1408.8231464419675,8,sim
42,12677,545,34158.00533679027,10,alugada,ruim,14,2,10975.961968495769,urbana,não,não,2,antecedentes,autonomo,fundamental,9459.60291945049,29,não
32,5840,508,95745.91037102294,31,própria,bom,5,5,29787.620665294857,urbana,não,não,2,limpo,autonomo,superior,7712.091023853593,38,sim
31,19897,829,58197.77154941788,28,própria,ruim,24,2,19844.547598801684,rural,sim,não,5,antecedentes,desempregado,medio,7557.955150090092,7,não
33,10028,792,9053.436165298555,3,própria,ruim,21,4,11146.655078435559,urbana,não,não,3,antecedentes,desempregado,fundamental,6531.177180237015,39,sim
52,12336,302,10001.897503338885,40,alugada,ruim,28,2,14043.39692166093,urbana,não,sim,3,limpo,empregado,superior,7751.654330734132,2,não
32,3157,737,52488.28142480971,32,própria,regular,11,1,23341.021768069826,rural,não,não,4,antecedentes,empresario,fundamental,2355.1064379694417,19,sim
20,7779,535,54483.380927162696,13,alugada,ruim,10,5,40572.134992005136,urbana,sim,sim,5,limpo,empregado,superior,3507.9876587059184,1,sim
24,15435,418,89040.7636832142,1,alugada,regular,25,0,21840.34034982584,rural,não,não,2,limpo,empresario,pos_graduacao,4448.8451666285855,37,não
52,8417,567,98163.39328396287,10,alugada,bom,13,5,34685.43346378276,urbana,sim,sim,4,limpo,empregado,pos_graduacao,6676.068026882205,21,sim
38,12982,500,17530.73640413325,27,alugada,ruim,14,0,32480.53953231729,rural,não,não,1,antecedentes,empresario,superior,2041.9023752851394,28,não
42,5297,776,68254.53937085782,37,própria,ruim,17,2,41832.90702046396,urbana,sim,não,2,limpo,desempregado,fundamental,2384.5025801993716,29,sim
69,18980,587,24804.82585003002,22,com_parente,regular,17,5,43163.67086009405,urbana,não,sim,5,limpo,empresario,pos_graduacao,3591.3477392392792,5,não
35,1031,498,72350.01221814862,23,própria,regular,12,3,2461.710711039357,urbana,sim,não,4,limpo,empregado,pos_graduacao,6264.608252866435,6,não
18,16611,335,87663.41399323984,17,com_parente,bom,5,1,16352.618459593737,rural,sim,não,5,limpo,empresario,fundamental,4063.3597120273403,7,não
62,5560,780,80307.4556538308,12,própria,regular,14,5,8137.839633435269,urbana,sim,sim,1,limpo,desempregado,medio,2294.956160146572,10,não
31,3413,441,74716.14557553668,11,alugada,ruim,10,3,27826.255297014708,rural,sim,sim,1,limpo,empregado,medio,4109.813421441842,32,não
48,17600,699,59567.35201496711,9,alugada,ruim,13,0,37787.66402681612,rural,não,sim,1,antecedentes,autonomo,medio,7567.129218420349,31,não
29,8780,542,53145.426705014776,5,alugada,ruim,10,3,20409.8942945363,urbana,não,não,3,antecedentes,autonomo,superior,3196.7477829918207,23,sim
33,12024,488,71504.85275015717,8,alugada,bom,16,5,49025.717749134485,urbana,sim,não,0,limpo,empresario,fundamental,3368.914323407099,36,não
63,14100,466,58922.043199937936,0,própria,bom,19,2,17408.24270966023,urbana,sim,sim,3,limpo,autonomo,fundamental,1721.788142285486,21,não
55,1627,672,37756.56159932917,22,com_parente,bom,11,2,4193.168114186999,rural,não,não,5,limpo,empresario,medio,8104.5281519218615,20,sim
23,7825,631,64083.83968113979,6,própria,regular,29,2,13460.82563496305,urbana,não,sim,5,antecedentes,empregado,pos_graduacao,2426.003341561293,7,sim
35,15007,335,47319.77099879271,35,própria,bom,20,5,41261.007695025924,urbana,sim,não,2,antecedentes,empregado,fundamental,3135.7677376904107,40,sim
56,5889,758,61076.62966153067,38,própria,regular,14,3,28756.80161369957,rural,sim,sim,3,limpo,empresario,pos_graduacao,8225.1602963207,27,não
58,1635,812,53489.154902923954,37,própria,ruim,10,2,39423.37542493659,urbana,não,sim,0,limpo,autonomo,pos_graduacao,3247.5790599552643,7,sim
35,12777,413,19073.01960690161,6,com_parente,bom,26,3,32293.713098653294,rural,não,sim,0,limpo,desempregado,superior,4256.349084422471,25,não
64,6172,404,13539.469352109767,40,com_parente,bom,27,3,43325.32729790981,urbana,sim,sim,0,limpo,empresario,fundamental,3856.0634598297434,19,sim
47,15324,789,84058.01300218888,12,própria,regular,28,1,35145.76146128597,rural,não,não,3,antecedentes,desempregado,medio,7284.261087311919,7,sim
68,8354,626,69029.24456299668,10,própria,ruim,20,2,34480.50592701072,rural,não,não,3,limpo,desempregado,superior,5781.928401948163,16,não
48,9455,689,92014.2855272864,40,com_parente,bom,26,3,48245.906289296174,urbana,sim,não,2,limpo,desempregado,fundamental,8415.17992853464,39,sim
37,16997,411,336.9895726488603,1,com_parente,bom,28,4,15409.294963184097,rural,sim,não,0,limpo,autonomo,pos_graduacao,1253.5769660345659,26,sim
45,4857,553,44461.60417786024,13,com_parente,ruim,17,1,15629.285944421947,rural,sim,sim,0,antecedentes,empresario,medio,1854.1702280378413,3,não
71,14176,468,83078.78777101864,33,própria,ruim,24,0,12471.32329941893,rural,não,sim,1,antecedentes,desempregado,superior,3239.022676789727,16,não
70,7571,723,80166.35184589565,25,própria,regular,13,3,41147.69789471311,rural,não,sim,3,antecedentes,empresario,superior,2847.702041923953,19,não
27,1352,348,5073.494888436736,38,alugada,regular,11,3,33513.89690169535,urbana,não,sim,1,limpo,desempregado,superior,6161.944739053135,40,sim
70,8310,457,55106.60000901306,39,com_parente,ruim,4,2,4978.814909900656,rural,sim,sim,2,limpo,empregado,medio,6684.996143097569,19,não
52,8038,423,35501.37913836641,36,com_parente,regular,13,1,40888.625728850355,rural,não,não,3,limpo,empregado,superior,9253.57239564469,32,não
60,7762,411,64299.77919736572,12,alugada,ruim,9,0,5858.627801070888,urbana,sim,sim,3,antecedentes,empregado,pos_graduacao,9364.450267970064,36,não
33,10484,557,47132.737165782615,6,própria,regular,17,4,15278.223004734326,urbana,não,sim,4,limpo,empregado,fundamental,3797.852339972355,34,não
33,8513,658,78725.71676984227,18,própria,regular,6,0,5007.406372629125,rural,não,não,4,antecedentes,empresario,fundamental,8528.3242004509,4,sim
66,19793,691,20141.998209665213,4,com_parente,ruim,1,5,5004.018589254187,rural,não,não,1,limpo,empregado,pos_graduacao,1180.215018350978,36,sim
29,14769,390,64760.39189371431,19,com_parente,bom,4,0,3237.8518465054467,rural,sim,sim,2,antecedentes,empresario,superior,3501.268163743002,11,não
74,13441,764,81062.8440961642,32,própria,regular,23,1,1109.89409944856,urbana,não,sim,2,antecedentes,empresario,medio,1141.5331590873784,17,sim
40,13533,840,22788.30531013961,17,própria,bom,20,2,42810.44453603086,urbana,sim,sim,1,antecedentes,empregado,medio,3310.0184163787817,1,sim
35,11025,332,32076.2914351046,2,alugada,bom,20,2,7426.660029404682,urbana,sim,não,2,antecedentes,autonomo,superior,8649.93484425817,15,sim
71,5183,516,70978.93139965885,34,alugada,ruim,2,4,45542.643913727574,rural,não,não,1,limpo,autonomo,superior,8017.146064165127,11,não
